"Leaf_ID";"Sample_type";"NUMERO_PLANTES";"Date";"Scenario";"LMA";"908.1";"914.294";"920.489";"926.683";"932.877";"939.072";"945.266";"951.46";"957.655";"963.849";"970.044";"976.238";"982.432";"988.627";"994.821";"1001.015";"1007.21";"1013.404";"1019.598";"1025.793";"1031.987";"1038.181";"1044.376";"1050.57";"1056.764";"1062.959";"1069.153";"1075.348";"1081.542";"1087.736";"1093.931";"1100.125";"1106.319";"1112.514";"1118.708";"1124.902";"1131.097";"1137.291";"1143.485";"1149.68";"1155.874";"1162.069";"1168.263";"1174.457";"1180.652";"1186.846";"1193.04";"1199.235";"1205.429";"1211.623";"1217.818";"1224.012";"1230.206";"1236.401";"1242.595";"1248.789";"1254.984";"1261.178";"1267.373";"1273.567";"1279.761";"1285.956";"1292.15";"1298.344";"1304.539";"1310.733";"1316.927";"1323.122";"1329.316";"1335.51";"1341.705";"1347.899";"1354.094";"1360.288";"1366.482";"1372.677";"1378.871";"1385.065";"1391.26";"1397.454";"1403.648";"1409.843";"1416.037";"1422.231";"1428.426";"1434.62";"1440.814";"1447.009";"1453.203";"1459.398";"1465.592";"1471.786";"1477.981";"1484.175";"1490.369";"1496.564";"1502.758";"1508.952";"1515.147";"1521.341";"1527.535";"1533.73";"1539.924";"1546.119";"1552.313";"1558.507";"1564.702";"1570.896";"1577.09";"1583.285";"1589.479";"1595.673";"1601.868";"1608.062";"1614.256";"1620.451";"1626.645";"1632.839";"1639.034";"1645.228";"1651.423";"1657.617";"1663.811";"1670.006";"1676.2"
"5251_2022-07-06_calib";"calib";"5251";"2022-07-06";"WD2";3,90460127052117;0,726022237642088;0,751441956109383;0,774330418273871;0,799442951212009;0,820462368048267;0,837905180672491;0,851518959572887;0,858577807584968;0,862207647752651;0,86469185632156;0,867883232794082;0,870760508430187;0,874399576577665;0,877749504258296;0,881389838465965;0,884864828855771;0,888675600543284;0,892229904522152;0,895089872100334;0,898392191841127;0,901408239045969;0,903262894428947;0,9053189214939;0,907040084262485;0,908124342602681;0,908715353333514;0,909179617771495;0,909428448070179;0,909191401926297;0,908671636841783;0,90806997270661;0,907049606411231;0,90584190090227;0,904387975304657;0,902024226867248;0,898104717633819;0,890466090130893;0,876809397225801;0,86380431445332;0,852841967370324;0,84459168197548;0,840369059812527;0,838338248520104;0,837321195344195;0,836412929750358;0,835472838269815;0,835269859975838;0,835664926776927;0,836994209787912;0,838984859171511;0,841245730974011;0,843413532442957;0,845575824128008;0,847680280623597;0,849431041240511;0,850889148745047;0,851947546859664;0,852363947902944;0,85224978143278;0,851480057225753;0,849914390462603;0,847186657976883;0,843431674244286;0,838525518396604;0,832195364767907;0,824180799696091;0,814136475934941;0,802093891053709;0,788561734158444;0,774043130957635;0,759453302086749;0,745761329813425;0,7326799351649;0,718610843881233;0,700911660339478;0,675668606480628;0,638286502707462;0,5870130003167;0,526181597920608;0,465923466563105;0,415175592440239;0,377431640486643;0,351606290046358;0,334910553395108;0,324266752650058;0,317965020092653;0,314752676576008;0,313594011013014;0,313802495542211;0,315879145385632;0,320140829271564;0,326977313342865;0,336390547093615;0,347575479385955;0,35980332006312;0,372968639344019;0,38680983654805;0,400783075337428;0,41502418075824;0,429130118039811;0,442714323100117;0,456107395233808;0,469099515750521;0,48145195014438;0,493473887737521;0,504928112764361;0,515486343793244;0,52560790793379;0,535208846710406;0,543918610182019;0,552234850443698;0,560117711109162;0,567317549682895;0,57409250588197;0,580229428322608;0,585746227296349;0,590857390510125;0,595222724374114;0,598996963604211;0,602175563164094;0,604824963960969;0,606992695905024;0,608608848560591;0,609487236139973;0,609908693093692
"5253_2022-07-06_calib";"calib";"5253";"2022-07-06";"WD1";4,32901445209955;0,733778330796857;0,758023010301364;0,780781902531118;0,804281031867353;0,824825272440818;0,841751420111195;0,854876439559082;0,862322337073306;0,865670176642475;0,868118596648695;0,871071854679884;0,874328608145984;0,877759767275891;0,880760567470321;0,88447252434102;0,887805682207115;0,891391519157367;0,894753034312529;0,89749932632971;0,90073660234033;0,903486791008018;0,905276973653615;0,907248602388356;0,909012183326841;0,910170665616531;0,910883005078926;0,911381006214546;0,911529653044865;0,91137069898055;0,91098575189852;0,910553490742349;0,909722501694405;0,908607311026141;0,907121849403395;0,904926262043717;0,901209335245502;0,893831324340125;0,880796237101336;0,868438991272379;0,858138565381185;0,850095796367151;0,845687847764756;0,843473296708921;0,842246805171711;0,841061083356489;0,840052208884577;0,839605509147832;0,839901996135029;0,841301604429676;0,843419134260173;0,845983639696224;0,848492144292082;0,850913450893795;0,853102789052855;0,85503907752942;0,85667082284523;0,857780199466869;0,85832827014454;0,858298157972398;0,857654452103948;0,85622804273591;0,853683659625503;0,850151294613132;0,845614168217938;0,839755052937855;0,832190722578456;0,822632018560427;0,811186111746453;0,798273911283756;0,784383237640123;0,770332411625618;0,757077856720348;0,744344796769093;0,730603898980788;0,713312016668505;0,688788440136466;0,652326970102859;0,602199307799585;0,542288566887815;0,482589658715579;0,431964293611831;0,39407479992259;0,36789671074046;0,350850717679804;0,339973619611739;0,333418260474596;0,330036842876022;0,328772685133999;0,328914971723426;0,330945672937771;0,335232259663692;0,342037574794812;0,351480025088783;0,362659171213734;0,374918692117113;0,388031061415519;0,401883410685629;0,41578173587215;0,430027208818963;0,444088691723328;0,457630284088908;0,470991305036924;0,483975339810153;0,496281447329312;0,508289237762741;0,519677772748603;0,530149052428172;0,54020285628747;0,549693754364784;0,558348329048937;0,566678566722358;0,574538271163646;0,581703898281199;0,588489185255243;0,594672986751952;0,600124773186527;0,605294774340345;0,609697392149523;0,613473268407238;0,616683863463309;0,619376040054464;0,621476076040546;0,622984976314027;0,62352751956448;0,62355709292197
"5257_2022-07-06_calib";"calib";"5257";"2022-07-06";"WW";5,00807554262497;0,681321928420564;0,708017448733506;0,732818116998057;0,760290659345214;0,783082927150168;0,800529520367129;0,814874461976351;0,822175452458864;0,825004612236862;0,826866218975046;0,829893539731811;0,833047714888644;0,836634141280152;0,840347225485392;0,844269570340768;0,848357189011633;0,853037796592534;0,857142486423892;0,860578939382956;0,864504288958428;0,868080538956062;0,870618681432898;0,872965915617011;0,875170568235806;0,876618972373442;0,877386767586093;0,878007047743918;0,878000640374627;0,877758234482708;0,877390450622358;0,876677937306666;0,875400654387227;0,873953717046174;0,872157516067836;0,869377998137713;0,864754841273957;0,855574390587956;0,838695902413484;0,823084471015054;0,810446693759352;0,800643242389378;0,795466818455088;0,792876852208168;0,791444347908558;0,790156603626146;0,788921450066278;0,788487103233232;0,788795040851489;0,790248669734049;0,792469076100193;0,795148797831516;0,797812410004188;0,800341714579223;0,802705470890716;0,804763418788627;0,806598682644249;0,80790847450696;0,808455295685234;0,808353201515686;0,807496082126589;0,805683621028688;0,802559336153532;0,798263215645989;0,792625750772216;0,785437975283626;0,776260184388685;0,764793264860105;0,751231097080981;0,736124050709895;0,720056205924128;0,70401835593765;0,689165727993998;0,675154891677795;0,660172322489115;0,641618810989288;0,615549081207651;0,577766724440618;0,527358016282221;0,46915645418265;0,413146977382526;0,367158275249503;0,333617825843076;0,310823762229598;0,296146322823245;0,286710877493323;0,28102514732314;0,278022308062808;0,276734093744126;0,276684482695931;0,2782040294696;0,281658436089891;0,287195165176108;0,295064347775406;0,304394728451001;0,314787294638089;0,325957755616832;0,337916133605216;0,350064219595168;0,362567784658945;0,375094402271102;0,387259066177972;0,399323970044641;0,411169640117055;0,422496963107347;0,433640593788551;0,444301257448059;0,454181432204703;0,463687823733572;0,472798031336155;0,481098708506603;0,489054857067219;0,496622747712341;0,503587065900384;0,510205243702182;0,516224557474012;0,52162663431384;0,526742765944272;0,531135293808327;0,534973216808425;0,53827400340627;0,54104580864959;0,543307097631805;0,54505984702574;0,546071438970972;0,546645308461216
"5271_2022-07-21_calib";"calib";"5271";"2022-07-21";"WW";4,38843229752053;0,70219170349028;0,728888534767754;0,752945847416303;0,779811339465883;0,802900010629771;0,820485184774097;0,83473476806058;0,842554162349603;0,846188419248001;0,848593535415984;0,851409630352538;0,854186996455211;0,857618829493215;0,861172320160581;0,864612439631413;0,868373252957122;0,87258402647332;0,876125451820099;0,87979203037579;0,883201801910106;0,8858503735811;0,888199805362609;0,890233849216836;0,892360039603844;0,893698035076561;0,894405810070739;0,894768799286328;0,894894931855134;0,894838864030834;0,894333572055261;0,893311077221678;0,892479384665023;0,891146596243734;0,889262196105773;0,886754889074102;0,882616396365512;0,87414945241527;0,858239067951941;0,844043011806824;0,832408304971957;0,82338181546399;0,818306047979178;0,81567061073386;0,814128291240547;0,812759226966532;0,811454362987368;0,810787326008163;0,811066564442698;0,812728206705984;0,815036627852964;0,8175321173067;0,820344263902012;0,822865214379498;0,825050970581251;0,827146061891258;0,828826093184628;0,830084385095493;0,830753746657644;0,83063491674188;0,82983164692142;0,82831457525557;0,825391687282146;0,821284791930996;0,816039179278914;0,809361462693923;0,80082481724384;0,790062237388886;0,777203633010524;0,762700523817949;0,747169977837944;0,731508168635292;0,716959838421076;0,703060503473678;0,688162072581895;0,669767151648309;0,643682393884131;0,605303406884169;0,553014567004892;0,491532862395771;0,431226565911476;0,38085321186797;0,343479786671635;0,317696335942422;0,300802697557855;0,289868373379405;0,283065988133729;0,279364474148537;0,277745873918725;0,277520450380074;0,279030620171331;0,282740918183154;0,288752819477383;0,297360554992488;0,307749984257033;0,319188041669319;0,331560289101313;0,344515606837954;0,357727207275229;0,371238679540968;0,38466285153467;0,397712747092558;0,410682192007853;0,423255335437987;0,435258150473272;0,44694640037626;0,45813981291845;0,468495402347172;0,478521806228873;0,488049873750323;0,496744390199596;0,505121370471178;0,513081430013731;0,520406967369013;0,527321074702509;0,533713203441476;0,539398761519033;0,544735632414249;0,549392984422428;0,553545906575772;0,55724560059926;0,560297783651545;0,562720574275028;0,564532038393323;0,565514625198974;0,565969146233315
"5272_2022-07-21_calib";"calib";"5272";"2022-07-21";"WD2";3,94138374625796;0,730576950656541;0,756446032475647;0,78035735180765;0,805380966027894;0,827983587978115;0,844645282977965;0,858282541285841;0,86566431464707;0,868722639514965;0,871505503577115;0,873919383364153;0,877089267670178;0,880102154555148;0,883547568481607;0,887152903634742;0,891043471282005;0,894891296206;0,898263238448695;0,901730141210527;0,905165824903304;0,90782566878578;0,910037259056781;0,912037589492879;0,913975985953758;0,915196724720077;0,91562477434515;0,915973868010721;0,916164366105492;0,915920047029799;0,915212292929738;0,914012061803517;0,913005773585665;0,911587073275172;0,909751322818628;0,907230241720804;0,90284248568406;0,894116300347284;0,878474344072275;0,863933324654297;0,85194455354676;0,84318654783386;0,838457613099808;0,836088704154182;0,834856595163401;0,833790577556732;0,832639378932837;0,832204760278868;0,832513377692893;0,834036505775269;0,836156350405541;0,838457413710178;0,840980140931113;0,843227984818371;0,845319857189082;0,84732015398731;0,848965087327977;0,850026183827567;0,850649020640515;0,850477233821727;0,849504716025062;0,847911359282803;0,844860989792641;0,840626573151158;0,835214887702826;0,82833502623398;0,819686038174613;0,808756430284652;0,795787294309382;0,781322093827457;0,765814029218482;0,750350602170394;0,735952630051297;0,722273871599852;0,707485847846955;0,689197053729246;0,663048689507692;0,624628989441547;0,572528313723172;0,511579725355768;0,451973763123543;0,402399946686479;0,365688186171816;0,340658489009398;0,324240992095984;0,313912330796648;0,307636285035749;0,304312457373872;0,303001783439632;0,303077360836679;0,304844121087083;0,308867419773681;0,315260269234558;0,324388192223075;0,335214065997316;0,347059879207856;0,359847744769597;0,373297785329285;0,386869860056703;0,400812572098191;0,414652698588639;0,428071660630372;0,441392491145207;0,454384052522913;0,466731276643882;0,478799703613198;0,49037058763607;0,501016276162848;0,511341001805158;0,521078319724156;0,529916627728129;0,538384894906919;0,546365642887686;0,553705271520722;0,560564774219075;0,566833334971903;0,572342468449824;0,577624331272188;0,582193495249774;0,586094056049606;0,589474315675154;0,592324208636851;0,594782126785718;0,596607025878012;0,59759765391582;0,598153836205367
"5277_2022-07-21_calib";"calib";"5277";"2022-07-21";"WD1";4,77747771396738;0,693590232585882;0,722054928703927;0,748572631631363;0,776124719194998;0,801035475612232;0,819774591661008;0,834343306261753;0,842429417613463;0,84540459093315;0,847939433127475;0,850490184105036;0,854044121975424;0,857646710676196;0,861469337177187;0,865377461558741;0,869462126504614;0,873921903937754;0,878134438718225;0,882298795236269;0,885892738042347;0,889060030843566;0,89188875656634;0,894108478250372;0,89638607829905;0,897815363503741;0,898605502353416;0,899191908880843;0,899220426068607;0,898941229986739;0,89834030933084;0,897158923594852;0,895853595625621;0,894283520518959;0,892216554466458;0,889370456320919;0,884559366508154;0,874669602379169;0,856615802965359;0,840002441386837;0,826582384142316;0,816558619906294;0,811071098365651;0,808247506376961;0,806640045765759;0,805148840446497;0,803769837126581;0,803224011221244;0,803600588509948;0,805359249940983;0,807698800358292;0,810335711511217;0,813282495999159;0,81593802082924;0,818353035223065;0,820675800294007;0,822580880228688;0,823925395385879;0,824600647481835;0,82443361066151;0,823482441358809;0,821755990298844;0,818387999059351;0,81364721461976;0,807615364208761;0,799945134968096;0,790261007104601;0,778074737965703;0,763557196044758;0,747498235906652;0,730359810317639;0,713308308101545;0,697553842720483;0,682693166888148;0,666786504211945;0,647128162851428;0,619341995589741;0,579042426484545;0,52537084262216;0,463858515564138;0,405208468005003;0,357544236417171;0,322967703369386;0,29951325583299;0,284203831411933;0,27433117485652;0,26821704320903;0,264795349244548;0,263234912386779;0,262929754761082;0,264294494482959;0,267637895631731;0,27310799791287;0,281024867059296;0,290624206950749;0,30113892292099;0,312606020719869;0,32482272522029;0,337240691992888;0,350154600767571;0,363091050501114;0,375716033587837;0,3883544590602;0,400780461805169;0,412682645131959;0,424376148104325;0,435638455539001;0,446092760610151;0,456222223498404;0,465867139987592;0,474681284478606;0,483225893563416;0,491306512667854;0,498775402204172;0,505858303170451;0,51235208991434;0,518123398455449;0,523606758257233;0,528458916332097;0,532741451472794;0,536577863725597;0,539820001735336;0,54249937797198;0,544526472734557;0,545676736711503;0,546311424926255
"4524_2022-06-14_calib";"calib";"4524";"2022-06-14";"WD2";2,94259805894349;0,75101941692768;0,776357021852661;0,79993118475641;0,825927185219531;0,850417214023823;0,869483822667139;0,884627281366875;0,893336343541799;0,89770291582738;0,901646754365102;0,904525124659488;0,908374027043447;0,912273015017979;0,916216481844149;0,919927018381369;0,923661647370056;0,928021942911496;0,931299742741819;0,934382399807266;0,937880846260762;0,940267659208139;0,942509383013835;0,944565014960159;0,9463512618273;0,947297373220093;0,948048130555783;0,948710613929351;0,948526569747271;0,948220402441702;0,94771571918028;0,946793583140981;0,94565693068442;0,944175498153552;0,942650103660619;0,940352218786986;0,936431227304222;0,928754990236683;0,91482280041668;0,901766915029852;0,89071714866985;0,882557191495608;0,878447034785435;0,87643825016026;0,875621688866525;0,874849879443154;0,873971133766656;0,873845381115786;0,874361894076593;0,875756041229631;0,877652535665526;0,879820419316031;0,88207180666485;0,884107786192806;0,885994855318854;0,887842760843868;0,889408175438426;0,890404822642725;0,8906670236652;0,890541031028184;0,88982594947069;0,8882684958229;0,885425182238967;0,881581197138585;0,876702603980199;0,870343452281036;0,862406952982155;0,852303297348367;0,840287893713427;0,826869579453378;0,812419064228544;0,797997998401315;0,784681407632896;0,771695448308725;0,757676194133475;0,739896675505675;0,71434703510593;0,676401824839819;0,624193202069206;0,561872729587286;0,499949976881769;0,447704804110824;0,408590903697644;0,381804861814211;0,364364694653921;0,353329434602551;0,346721742239439;0,343415771302956;0,342146160129194;0,342334087796161;0,344487061947701;0,349151850528532;0,356450255319499;0,36666326657989;0,378646904038366;0,391696009781728;0,405727899950756;0,420326016577093;0,4351413638595;0,450078783534945;0,464916918926898;0,479277460787528;0,493352895577313;0,507073110531014;0,520167062085271;0,532827237131924;0,544850696563602;0,555929053274892;0,566487108952283;0,57642687502245;0,58552298965101;0,594100132359972;0,602141219618585;0,609496911086508;0,616435073450628;0,622625481535928;0,628206168722478;0,633419670031472;0,637937810084151;0,641853921937475;0,645213968824926;0,648124461592974;0,650491825657784;0,652314824212911;0,653525250180109;0,654390935079948
"5314_2022-06-14_calib";"calib";"5314";"2022-06-14";"WD2";3,19724596789052;0,750702283649273;0,778182366787012;0,803196362322899;0,832111578260722;0,857723504379464;0,877477913825827;0,895670034552885;0,904778269013802;0,909071260338481;0,912798114438116;0,916330010858796;0,920040780664266;0,924355145625292;0,929245550957469;0,933190917064883;0,937270992718147;0,941556006510377;0,945540624232658;0,949106072852347;0,952568505895824;0,955862014030032;0,957845451398012;0,95989437902156;0,961741337396293;0,962825866750409;0,963941085436081;0,963957275463684;0,963915583586088;0,963778384390141;0,963155761869342;0,962329872580466;0,961048999828895;0,959458537206054;0,957367883796794;0,954708543648137;0,950435012177751;0,941962899016537;0,926886151366957;0,912169485657376;0,899817445495232;0,89138943066227;0,88720625606414;0,885466179774753;0,884739639502212;0,884036288475284;0,883412443930505;0,883370137740472;0,884011763662287;0,885576098868264;0,887695505122078;0,889948810992593;0,89219918660823;0,894532455733349;0,896657194229032;0,898356464358455;0,899917579721731;0,901050855229182;0,901484203540693;0,901217541021806;0,900111530095461;0,898393724845223;0,89536743276846;0,891143551630819;0,885716858965572;0,87881122330005;0,870147924040807;0,859209289400456;0,846109475904567;0,831526709281112;0,815932800032596;0,800333957583201;0,785886303731218;0,771949350340743;0,756855538544488;0,737911252798716;0,710418544647097;0,66973329676121;0,614214635599582;0,548659633764407;0,484303349841511;0,430608243758778;0,391133761687913;0,364508570144744;0,347388454643049;0,336684765971151;0,330672953790304;0,327615542808538;0,32675075959049;0,327212003862447;0,329551189663544;0,334495006861902;0,342135377478439;0,352684458480605;0,365209344421808;0,378720789897129;0,393238806627413;0,408369980042583;0,423777539884128;0,439402060924829;0,454959122239393;0,469971556089397;0,484868595174035;0,499357173818248;0,513139549854039;0,526556812318716;0,539355217836313;0,551134367503029;0,56239516072061;0,572952817378978;0,582586805846022;0,591667120540745;0,600262728719905;0,608116542169678;0,615426036421029;0,622099340395555;0,627978216865065;0,633472655559984;0,638263523848635;0,642567056355354;0,646364154278721;0,649547167109652;0,652034784810526;0,653831847237564;0,654971641491833;0,655705112685613
"5318_2022-06-14_calib";"calib";"5318";"2022-06-14";"WW";3,53677651315323;0,700347908757575;0,729409527513949;0,757850877194989;0,789503218880376;0,817173316973908;0,838265161753514;0,85736213445077;0,866376815660222;0,87095602066755;0,874164777156113;0,877713664836685;0,882231417363237;0,886931200372232;0,892131246983593;0,896655404556393;0,901430080877932;0,906475602318975;0,911129381743994;0,91543297303051;0,919870810843397;0,92392593558577;0,926575668936763;0,928907416333029;0,931042580021301;0,9324500612338;0,933657802555876;0,933903433875381;0,933810548566986;0,933846132037385;0,933148248084326;0,932056057994441;0,930703089496391;0,92887873376394;0,926721316756727;0,923849226429899;0,918793124628904;0,908415695427563;0,889272114963553;0,871957667427658;0,858164414988087;0,848473203714305;0,843499170357108;0,841465094184906;0,840453276183092;0,839394523824243;0,838311760489955;0,838164274339693;0,83904724502688;0,840907580951061;0,843250851588411;0,845821553150488;0,848477400811056;0,851067644337888;0,853505324899139;0,855649693981537;0,857494244298707;0,858694276670635;0,859264923529734;0,8590633125645;0,85794029887057;0,85606874392186;0,85248318409441;0,847437374342505;0,841210332068963;0,833353590447932;0,823438781957331;0,810980726299609;0,796185090422379;0,779867973271973;0,762485781981949;0,745290966732249;0,729616830362989;0,71462532731368;0,698540896271069;0,678303694980847;0,64933386859554;0,607317504525161;0,551238363794154;0,487025473510062;0,426016249692816;0,376644517316635;0,341138592799587;0,317540903363605;0,302408636362685;0,29282445404125;0,287192128363967;0,284334277419586;0,283111854018795;0,283305809561439;0,2851114187006;0,289181277624556;0,295585788445325;0,30460466264457;0,315382101341763;0,327146802257104;0,339908677995467;0,353394779656063;0,367216401780532;0,381424322114772;0,395738645704235;0,409727458088337;0,423734185367159;0,437463811483647;0,450682509642525;0,463654829542909;0,476110322309071;0,487637203326964;0,498767820302342;0,50925914824553;0,518914975124659;0,528041877616535;0,536705012707324;0,544682931346017;0,552124927585687;0,558956245023658;0,565073886841922;0,570722073638105;0,575753332962403;0,580319766805611;0,584500578869347;0,588068776950518;0,590907573773901;0,592954286798113;0,594113362948653;0,594604192543359
